"20140512","ATL","SFN",2,4
"20140512","CHN","SLN",17,5
"20140513","DET","BAL",4,1
"20140513","TEX","HOU",0,8
"20140513","COL","KCA",1,5
"20140513","BOS","MIN",6,8
"20140513","NYN","NYA",12,7
"20140513","CHA","OAK",0,11
"20140513","TBA","SEA",2,1
"20140513","CLE","TOR",4,5
"20140513","WAS","ARI",1,3
"20140513","SDN","CIN",2,1
"20140513","MIA","LAN",1,7
"20140513","PIT","MIL",2,5
"20140513","ANA","PHI",4,3
"20140513","ATL","SFN",5,0
"20140513","CHN","SLN",3,4
"20140514","DET","BAL",7,5
"20140514","TEX","HOU",4,5
"20140514","COL","KCA",2,3
"20140514","BOS","MIN",9,4
"20140514","CHA","OAK",4,2
"20140514","TBA","SEA",2,0
"20140514","CLE","TOR",15,4
"20140514","WAS","ARI",5,1
"20140514","MIA","LAN",13,3
"20140514","PIT","MIL",4,1
"20140514","NYA","NYN",4,0
"20140514","ANA","PHI",3,0
"20140514","ATL","SFN",4,10
"20140515","TBA","ANA",5,6
"20140515","BAL","KCA",2,1
"20140515","BOS","MIN",3,4
"20140515","CLE","TOR",2,4
"20140515","SDN","CIN",0,5
"20140515","SDN","CIN",6,1
"20140515","PIT","MIL",3,4
"20140515","NYA","NYN",1,0
"20140515","MIA","SFN",4,6
"20140515","CHN","SLN",3,5
"20140516","TBA","ANA",3,0
"20140516","DET","BOS",1,0
"20140516","OAK","CLE",11,1
"20140516","CHA","HOU",7,2
"20140516","BAL","KCA",4,0
"20140516","SEA","MIN",4,5
"20140516","TOR","TEX",2,0
"20140516","LAN","ARI",7,0
"20140516","MIL","CHN",4,3
"20140516","SDN","COL",1,3
"20140516","CIN","PHI",3,0
"20140516","MIA","SFN",7,5
"20140516","ATL","SLN",2,5
"20140516","NYN","WAS",2,5
"20140517","TBA","ANA",0,6
"20140517","DET","BOS",6,1
"20140517","OAK","CLE",6,2
"20140517","CHA","HOU",5,6
"20140517","BAL","KCA",0,1
"20140517","SEA","MIN",3,4
"20140517","PIT","NYA",1,7
"20140517","TOR","TEX",4,2
"20140517","LAN","ARI",7,18
"20140517","MIL","CHN",0,3
"20140517","SDN","COL",8,5
"20140517","CIN","PHI",1,12
"20140517","MIA","SFN",5,0
